Transaction,Date,Item
482,11/4/2016,Alfajores
482,11/4/2016,Medialuna
482,11/4/2016,Pastry
482,11/4/2016,Jam
483,11/4/2016,Bread
484,11/4/2016,Fudge
484,11/4/2016,Fudge
485,11/4/2016,Coffee
485,11/4/2016,Pick and Mix Bowls
486,11/4/2016,Pastry
486,11/4/2016,Bread
487,11/4/2016,Soup
487,11/4/2016,Scandinavian
487,11/4/2016,Coffee
487,11/4/2016,Mineral water
488,11/4/2016,Juice
488,11/4/2016,Mineral water
488,11/4/2016,Sandwich
488,11/4/2016,Pick and Mix Bowls
489,11/4/2016,Bread
489,11/4/2016,NONE
489,11/4/2016,NONE
489,11/4/2016,Pastry
489,11/4/2016,Bread
490,11/4/2016,Hearty & Seasonal
490,11/4/2016,Hearty & Seasonal
490,11/4/2016,Coffee
490,11/4/2016,Coffee
491,11/4/2016,Bread
491,11/4/2016,Hearty & Seasonal
491,11/4/2016,Coffee
491,11/4/2016,Mineral water
492,11/4/2016,Coffee
492,11/4/2016,Tartine
492,11/4/2016,Sandwich
492,11/4/2016,Brownie
493,11/4/2016,Coffee
493,11/4/2016,Brownie
494,11/4/2016,Alfajores
494,11/4/2016,Coffee
494,11/4/2016,Tartine
495,11/4/2016,Mighty Protein
495,11/4/2016,Coffee
497,11/4/2016,Coffee
497,11/4/2016,Hot chocolate
498,11/4/2016,Soup
498,11/4/2016,Jam
498,11/4/2016,Coffee
498,11/4/2016,Coffee
499,11/4/2016,Mineral water
499,11/4/2016,Brownie
500,11/4/2016,Scandinavian
500,11/4/2016,Coffee
501,11/4/2016,Scandinavian
501,11/4/2016,Coffee
502,11/4/2016,Coffee
502,11/4/2016,Coffee
503,11/4/2016,Coffee
503,11/4/2016,Coffee
503,11/4/2016,Hot chocolate
503,11/4/2016,Brownie
503,11/4/2016,Hearty & Seasonal
504,11/4/2016,Tea
504,11/4/2016,Cake
505,11/4/2016,Medialuna
506,11/4/2016,Alfajores
506,11/4/2016,Tea
506,11/4/2016,Coffee
507,11/4/2016,Coffee
507,11/4/2016,Juice
507,11/4/2016,Brownie
507,11/4/2016,Alfajores
508,11/4/2016,Coffee
508,11/4/2016,Sandwich
509,11/4/2016,Bread
509,11/4/2016,Soup
510,11/4/2016,Soup
510,11/4/2016,Bread
511,11/4/2016,Bread
512,11/4/2016,Tea
512,11/4/2016,Brownie
512,11/4/2016,Cookies
513,11/4/2016,Coffee
513,11/4/2016,Bread
513,11/4/2016,Brownie
514,11/4/2016,Brownie
515,11/4/2016,Cookies
515,11/4/2016,Bread
515,11/4/2016,Jam
516,11/4/2016,Coffee
517,11/4/2016,Tea
517,11/4/2016,Brownie
517,11/4/2016,Tea
518,11/4/2016,Alfajores
518,11/4/2016,Medialuna
518,11/4/2016,Scandinavian
519,11/4/2016,Hot chocolate
519,11/4/2016,Coffee
519,11/4/2016,Alfajores
519,11/4/2016,Cookies
520,11/4/2016,Brownie
521,11/4/2016,Fudge
522,11/4/2016,Tea
522,11/4/2016,Brownie
523,11/4/2016,Dulce de Leche
523,11/4/2016,Fudge
524,11/5/2016,Bread
524,11/5/2016,Scandinavian
524,11/5/2016,Fudge
524,11/5/2016,Granola
524,11/5/2016,Pastry
524,11/5/2016,Coffee
525,11/5/2016,Bread
525,11/5/2016,Fudge
526,11/5/2016,Hot chocolate
526,11/5/2016,Coffee
526,11/5/2016,NONE
526,11/5/2016,Medialuna
526,11/5/2016,Medialuna
527,11/5/2016,Bread
528,11/5/2016,Bread
528,11/5/2016,Medialuna
529,11/5/2016,Bread
529,11/5/2016,Coffee
529,11/5/2016,Medialuna
529,11/5/2016,Jam
530,11/5/2016,Jam
530,11/5/2016,Coffee
530,11/5/2016,Brownie
531,11/5/2016,Bread
531,11/5/2016,Coffee
531,11/5/2016,Jam
532,11/5/2016,Scandinavian
533,11/5/2016,Coffee
533,11/5/2016,Cookies
534,11/5/2016,Coffee
534,11/5/2016,Coffee
534,11/5/2016,Scandinavian
535,11/5/2016,Bread
536,11/5/2016,Bread
537,11/5/2016,NONE
537,11/5/2016,Jam
537,11/5/2016,Brownie
537,11/5/2016,Coffee
537,11/5/2016,Coffee
538,11/5/2016,Coffee
539,11/5/2016,Brownie
539,11/5/2016,Hot chocolate
540,11/5/2016,Bread
541,11/5/2016,Bread
541,11/5/2016,Bread
541,11/5/2016,Medialuna
542,11/5/2016,Coffee
542,11/5/2016,Hot chocolate
542,11/5/2016,Brownie
543,11/5/2016,Scandinavian
544,11/5/2016,NONE
544,11/5/2016,Basket
544,11/5/2016,Bread
545,11/5/2016,Coffee
545,11/5/2016,Bread
545,11/5/2016,Brownie
546,11/5/2016,Cake
546,11/5/2016,Fudge
547,11/5/2016,Coffee
547,11/5/2016,Hot chocolate
547,11/5/2016,Coffee
547,11/5/2016,Basket
548,11/5/2016,Scandinavian
549,11/5/2016,Scandinavian
550,11/5/2016,Coffee
550,11/5/2016,Bread
550,11/5/2016,Coffee
550,11/5/2016,Cake
550,11/5/2016,Medialuna
551,11/5/2016,Coffee
551,11/5/2016,Coffee
551,11/5/2016,Medialuna
552,11/5/2016,Bread
552,11/5/2016,Pastry
553,11/5/2016,Bread
553,11/5/2016,Brownie
554,11/5/2016,Medialuna
554,11/5/2016,Farm House
555,11/5/2016,Bread
555,11/5/2016,Medialuna
556,11/5/2016,Brownie
556,11/5/2016,Medialuna
556,11/5/2016,Hot chocolate
556,11/5/2016,Smoothies
556,11/5/2016,Coffee
557,11/5/2016,Bread
557,11/5/2016,Tea
557,11/5/2016,Coffee
557,11/5/2016,Brownie
557,11/5/2016,Medialuna
558,11/5/2016,Medialuna
558,11/5/2016,Medialuna
558,11/5/2016,Cookies
559,11/5/2016,Coffee
559,11/5/2016,Medialuna
560,11/5/2016,Bread
560,11/5/2016,Fudge
562,11/5/2016,Coffee
562,11/5/2016,Tea
563,11/5/2016,Coffee
563,11/5/2016,Cookies
564,11/5/2016,Pastry
564,11/5/2016,Bread
564,11/5/2016,Brownie
565,11/5/2016,Bread
565,11/5/2016,Coffee
565,11/5/2016,Bread
566,11/5/2016,NONE
566,11/5/2016,Coffee
566,11/5/2016,Coffee
566,11/5/2016,Tea
567,11/5/2016,Bread
568,11/5/2016,Medialuna
568,11/5/2016,Coffee
569,11/5/2016,My-5 Fruit Shoot
569,11/5/2016,Coffee
569,11/5/2016,Brownie
570,11/5/2016,Coffee
570,11/5/2016,Fudge
571,11/5/2016,Coffee
572,11/5/2016,Coffee
572,11/5/2016,Basket
573,11/5/2016,Farm House
574,11/5/2016,Farm House
575,11/5/2016,Coffee
575,11/5/2016,Brownie
576,11/5/2016,Scandinavian
576,11/5/2016,Brownie
576,11/5/2016,My-5 Fruit Shoot
577,11/5/2016,NONE
577,11/5/2016,Tartine
577,11/5/2016,Coffee
577,11/5/2016,Hot chocolate
577,11/5/2016,Brownie
578,11/5/2016,Brownie
578,11/5/2016,Bread
578,11/5/2016,Hot chocolate
579,11/5/2016,Jam
579,11/5/2016,Fudge
580,11/5/2016,Coffee
581,11/5/2016,Fudge
583,11/5/2016,Mighty Protein
583,11/5/2016,Hearty & Seasonal
583,11/5/2016,Coffee
583,11/5/2016,Tea
583,11/5/2016,Cake
584,11/5/2016,Coffee
585,11/5/2016,Scandinavian
586,11/5/2016,Cake
586,11/5/2016,Victorian Sponge
586,11/5/2016,Scandinavian
587,11/5/2016,Tea
587,11/5/2016,Cake
588,11/5/2016,Coffee
588,11/5/2016,Coffee
589,11/5/2016,Coffee
589,11/5/2016,Coffee
590,11/5/2016,Bread
591,11/5/2016,Frittata
592,11/5/2016,Coffee
592,11/5/2016,Coffee
592,11/5/2016,My-5 Fruit Shoot
592,11/5/2016,Brownie
593,11/5/2016,Focaccia
593,11/5/2016,Fairy Doors
594,11/5/2016,NONE
594,11/5/2016,Tea
594,11/5/2016,Coffee
594,11/5/2016,Coffee
594,11/5/2016,NONE
595,11/5/2016,Hot chocolate
595,11/5/2016,Hearty & Seasonal
595,11/5/2016,Pick and Mix Bowls
595,11/5/2016,Brownie
596,11/5/2016,Frittata
596,11/5/2016,Coffee
597,11/5/2016,Bread
597,11/5/2016,Brownie
598,11/5/2016,Frittata
599,11/5/2016,Scandinavian
600,11/5/2016,Bread
601,11/5/2016,Farm House
602,11/5/2016,Pick and Mix Bowls
602,11/5/2016,Jam
602,11/5/2016,Soup
602,11/5/2016,Brownie
603,11/5/2016,Hearty & Seasonal
603,11/5/2016,Coffee
603,11/5/2016,Tea
604,11/5/2016,Bread
605,11/5/2016,Bread
605,11/5/2016,Frittata
606,11/5/2016,Scandinavian
608,11/5/2016,NONE
608,11/5/2016,Tartine
608,11/5/2016,Hot chocolate
608,11/5/2016,Coffee
609,11/5/2016,Coffee
609,11/5/2016,Mighty Protein
610,11/5/2016,Frittata
610,11/5/2016,Coffee
611,11/5/2016,Scandinavian
612,11/5/2016,Hearty & Seasonal
612,11/5/2016,Coffee
612,11/5/2016,Mineral water
613,11/5/2016,Scandinavian
615,11/5/2016,Bread
615,11/5/2016,Coffee
616,11/5/2016,Hearty & Seasonal
616,11/5/2016,Soup
616,11/5/2016,Bread
616,11/5/2016,Coffee
617,11/5/2016,Brownie
617,11/5/2016,Cake
617,11/5/2016,Tea
618,11/5/2016,Mighty Protein
618,11/5/2016,Coffee
620,11/5/2016,Coffee
620,11/5/2016,Tea
620,11/5/2016,Brownie
620,11/5/2016,Soup
621,11/5/2016,Cake
622,11/5/2016,Hot chocolate
622,11/5/2016,Coffee
622,11/5/2016,Cake
623,11/5/2016,Hearty & Seasonal
623,11/5/2016,Coffee
624,11/5/2016,Coffee
625,11/5/2016,Frittata
625,11/5/2016,Coffee
625,11/5/2016,Brownie
626,11/5/2016,Sandwich
626,11/5/2016,Frittata
626,11/5/2016,Coke
626,11/5/2016,Mineral water
626,11/5/2016,Brownie
627,11/5/2016,Granola
627,11/5/2016,Scandinavian
628,11/5/2016,Coffee
628,11/5/2016,Coke
628,11/5/2016,Coffee
629,11/5/2016,Tea
629,11/5/2016,Tea
629,11/5/2016,Brownie
629,11/5/2016,Cake
630,11/5/2016,Fudge
631,11/5/2016,Coffee
632,11/5/2016,Brownie
633,11/5/2016,Cake
634,11/5/2016,Tea
635,11/5/2016,Coffee
635,11/5/2016,Coffee
635,11/5/2016,Coffee
635,11/5/2016,Soup
635,11/5/2016,Sandwich
635,11/5/2016,Cake
636,11/5/2016,Coffee
636,11/5/2016,Bread
636,11/5/2016,Brownie
637,11/5/2016,Bread
637,11/5/2016,Coffee
637,11/5/2016,Brownie
638,11/5/2016,Coffee
638,11/5/2016,Bread
638,11/5/2016,Brownie
639,11/5/2016,Brownie
639,11/5/2016,Coffee
640,11/5/2016,Coffee
640,11/5/2016,Soup
640,11/5/2016,Brownie
641,11/5/2016,Fudge
642,11/5/2016,Bread
642,11/5/2016,Focaccia
643,11/5/2016,Bread
643,11/5/2016,Farm House
643,11/5/2016,Jam
644,11/5/2016,Hot chocolate
644,11/5/2016,Brownie
645,11/5/2016,Hot chocolate
646,11/5/2016,Coffee
646,11/5/2016,Brownie
647,11/5/2016,Medialuna
647,11/5/2016,Pastry
648,11/6/2016,Bread
650,11/6/2016,Coffee
650,11/6/2016,Pastry
650,11/6/2016,Bread
651,11/6/2016,NONE
651,11/6/2016,Coffee
651,11/6/2016,Mineral water
652,11/6/2016,Pastry
652,11/6/2016,Bread
652,11/6/2016,Hot chocolate
653,11/6/2016,Bread
654,11/6/2016,Bread
655,11/6/2016,Jam
655,11/6/2016,Coffee
655,11/6/2016,Coffee
655,11/6/2016,Bread
656,11/6/2016,NONE
656,11/6/2016,Coffee
656,11/6/2016,Coffee
656,11/6/2016,Pastry
657,11/6/2016,NONE
657,11/6/2016,Medialuna
657,11/6/2016,Coffee
657,11/6/2016,Coffee
657,11/6/2016,Focaccia
657,11/6/2016,Hearty & Seasonal
658,11/6/2016,Bread
658,11/6/2016,Farm House
658,11/6/2016,Coffee
658,11/6/2016,Jam
659,11/6/2016,Farm House
660,11/6/2016,Coffee
660,11/6/2016,Tea
660,11/6/2016,Pastry
660,11/6/2016,Medialuna
661,11/6/2016,Pastry
661,11/6/2016,Medialuna
661,11/6/2016,Coffee
662,11/6/2016,Coffee
662,11/6/2016,Hot chocolate
662,11/6/2016,Basket
662,11/6/2016,Farm House
663,11/6/2016,Pastry
663,11/6/2016,Farm House
664,11/6/2016,Hot chocolate
664,11/6/2016,Coffee
664,11/6/2016,My-5 Fruit Shoot
665,11/6/2016,Pastry
665,11/6/2016,Medialuna
665,11/6/2016,Muffin
666,11/6/2016,Farm House
667,11/6/2016,Muffin
667,11/6/2016,Pastry
667,11/6/2016,Focaccia
668,11/6/2016,Coffee
668,11/6/2016,Tea
669,11/6/2016,Bread
670,11/6/2016,Focaccia
671,11/6/2016,Coffee
671,11/6/2016,Hot chocolate
671,11/6/2016,Pastry
671,11/6/2016,Jam
672,11/6/2016,Bread
673,11/6/2016,Coffee
673,11/6/2016,Pastry
673,11/6/2016,Bread
674,11/6/2016,Tea
674,11/6/2016,NONE
675,11/6/2016,Hot chocolate
675,11/6/2016,Coffee
675,11/6/2016,Mineral water
676,11/6/2016,Coffee
676,11/6/2016,Coffee
677,11/6/2016,Coffee
678,11/6/2016,NONE
678,11/6/2016,Jam
678,11/6/2016,Coffee
678,11/6/2016,Coffee
680,11/6/2016,Muffin
681,11/6/2016,Bread
682,11/6/2016,Bread
683,11/6/2016,Bread
684,11/6/2016,NONE
684,11/6/2016,Muffin
684,11/6/2016,Hot chocolate
684,11/6/2016,Coffee
685,11/6/2016,Muffin
685,11/6/2016,Fudge
686,11/6/2016,Bread
687,11/6/2016,Bread
688,11/6/2016,Farm House
689,11/6/2016,Coffee
689,11/6/2016,Muffin
690,11/6/2016,Focaccia
691,11/6/2016,Bread
691,11/6/2016,Tea
692,11/6/2016,Coffee
692,11/6/2016,Hot chocolate
693,11/6/2016,Coffee
693,11/6/2016,Tartine
693,11/6/2016,Coffee
693,11/6/2016,Pick and Mix Bowls
693,11/6/2016,Jam
695,11/6/2016,Jam
696,11/6/2016,Tartine
697,11/6/2016,Bread
697,11/6/2016,Coffee
698,11/6/2016,Coffee
698,11/6/2016,Coffee
698,11/6/2016,Mineral water
698,11/6/2016,Juice
698,11/6/2016,Tartine
698,11/6/2016,Pick and Mix Bowls
699,11/6/2016,Bread
699,11/6/2016,Tea
699,11/6/2016,Juice
700,11/6/2016,Coffee
700,11/6/2016,Coffee
700,11/6/2016,Cake
701,11/6/2016,Farm House
702,11/6/2016,Farm House
703,11/6/2016,Cake
703,11/6/2016,Brownie
703,11/6/2016,Coffee
703,11/6/2016,Coffee
704,11/6/2016,Focaccia
704,11/6/2016,Coffee
705,11/6/2016,Tea
705,11/6/2016,Coffee
705,11/6/2016,Muffin
706,11/6/2016,Coffee
707,11/6/2016,Tea
707,11/6/2016,Coffee
708,11/6/2016,Hearty & Seasonal
708,11/6/2016,Cake
708,11/6/2016,Coffee
709,11/6/2016,Bread
709,11/6/2016,Tea
709,11/6/2016,Cake
710,11/6/2016,Mighty Protein
710,11/6/2016,Coffee
711,11/6/2016,Hot chocolate
711,11/6/2016,Muffin
712,11/6/2016,Coffee
712,11/6/2016,Coffee
712,11/6/2016,Soup
712,11/6/2016,Mighty Protein
713,11/6/2016,Jam
714,11/6/2016,Coffee
714,11/6/2016,Alfajores
715,11/6/2016,Cake
715,11/6/2016,Hot chocolate
715,11/6/2016,Alfajores
716,11/6/2016,Hot chocolate
716,11/6/2016,Tea
716,11/6/2016,Muffin
717,11/6/2016,Brownie
718,11/6/2016,Cake
718,11/6/2016,Coffee
719,11/6/2016,Victorian Sponge
719,11/6/2016,Alfajores
719,11/6/2016,Tea
720,11/6/2016,Bread
721,11/6/2016,Tartine
721,11/6/2016,Tea
721,11/6/2016,Tartine
722,11/6/2016,Mighty Protein
722,11/6/2016,Tea
723,11/6/2016,Bread
723,11/6/2016,Fudge
724,11/6/2016,Medialuna
724,11/6/2016,Tartine
724,11/6/2016,Coffee
725,11/6/2016,Pastry
725,11/6/2016,Bread
726,11/6/2016,Pastry
726,11/6/2016,Bread
727,11/6/2016,Coffee
727,11/6/2016,Tea
727,11/6/2016,Alfajores
727,11/6/2016,Alfajores
728,11/6/2016,Alfajores
728,11/6/2016,Alfajores
728,11/6/2016,Coffee
729,11/6/2016,Coffee
729,11/6/2016,Alfajores
730,11/6/2016,Alfajores
730,11/6/2016,Pastry
732,11/6/2016,Alfajores
733,11/6/2016,Pastry
733,11/6/2016,Tea
733,11/6/2016,Alfajores
733,11/6/2016,Hearty & Seasonal
734,11/6/2016,Tea
734,11/6/2016,Sandwich
735,11/6/2016,Empanadas
735,11/6/2016,Tea
736,11/6/2016,Alfajores
736,11/6/2016,Alfajores
736,11/6/2016,Tea
737,11/6/2016,Alfajores
738,11/6/2016,Pastry
738,11/6/2016,Dulce de Leche
739,11/7/2016,Coffee
739,11/7/2016,Pastry
740,11/7/2016,Farm House
740,11/7/2016,Coffee
741,11/7/2016,Bread
741,11/7/2016,Scandinavian
741,11/7/2016,Medialuna
742,11/7/2016,Bread
743,11/7/2016,Pastry
743,11/7/2016,Tea
743,11/7/2016,Alfajores
744,11/7/2016,Pastry
744,11/7/2016,Coffee
745,11/7/2016,Bread
745,11/7/2016,Pastry
745,11/7/2016,Muffin
745,11/7/2016,Farm House
746,11/7/2016,Medialuna
746,11/7/2016,Tea
747,11/7/2016,Alfajores
748,11/7/2016,Sandwich
748,11/7/2016,Tea
749,11/7/2016,Tea
749,11/7/2016,Bread
750,11/7/2016,Bread
750,11/7/2016,Coffee
750,11/7/2016,Pastry
751,11/7/2016,Coffee
751,11/7/2016,Coffee
751,11/7/2016,Muffin
751,11/7/2016,Alfajores
751,11/7/2016,Empanadas
752,11/7/2016,Coffee
753,11/7/2016,Bread
754,11/7/2016,Coffee
755,11/7/2016,Coffee
756,11/7/2016,Bread
757,11/7/2016,Bread
757,11/7/2016,Pastry
757,11/7/2016,Medialuna
757,11/7/2016,Tea
758,11/7/2016,Tea
758,11/7/2016,Bread
759,11/7/2016,Muffin
760,11/7/2016,Coffee
760,11/7/2016,Muffin
761,11/7/2016,Coffee
761,11/7/2016,Bread
761,11/7/2016,Pastry
761,11/7/2016,Medialuna
762,11/7/2016,Coffee
762,11/7/2016,Coffee
762,11/7/2016,Muffin
763,11/7/2016,Muffin
763,11/7/2016,Hot chocolate
763,11/7/2016,Scandinavian
763,11/7/2016,Bread
764,11/7/2016,Farm House
765,11/7/2016,Muffin
766,11/7/2016,Coffee
767,11/7/2016,Bread
768,11/7/2016,Coffee
768,11/7/2016,Coffee
768,11/7/2016,Cookies
769,11/7/2016,Coffee
769,11/7/2016,Coffee
770,11/7/2016,Muffin
771,11/7/2016,Coffee
771,11/7/2016,Tea
771,11/7/2016,Keeping It Local
772,11/7/2016,Coffee
772,11/7/2016,Medialuna
773,11/7/2016,Bread
774,11/7/2016,Tartine
774,11/7/2016,Scandinavian
775,11/7/2016,Coffee
775,11/7/2016,Tea
776,11/7/2016,Bread
777,11/7/2016,Coffee
777,11/7/2016,Coke
778,11/7/2016,Coffee
778,11/7/2016,Muffin
779,11/7/2016,Coffee
779,11/7/2016,Bread
779,11/7/2016,Coffee
779,11/7/2016,Medialuna
779,11/7/2016,Muffin
779,11/7/2016,Scandinavian
780,11/7/2016,Bread
781,11/7/2016,Coke
782,11/7/2016,Bread
782,11/7/2016,Scandinavian
783,11/7/2016,Coffee
784,11/7/2016,Bread
785,11/7/2016,Scandinavian
785,11/7/2016,Bread
786,11/7/2016,Fudge
786,11/7/2016,Fudge
787,11/7/2016,Soup
787,11/7/2016,Hearty & Seasonal
787,11/7/2016,Coffee
788,11/7/2016,Coke
789,11/7/2016,NONE
789,11/7/2016,Coffee
789,11/7/2016,Cookies
789,11/7/2016,Tea
790,11/7/2016,Pastry
790,11/7/2016,Tea
790,11/7/2016,Coffee
791,11/7/2016,Bread
792,11/7/2016,Coffee
792,11/7/2016,Medialuna
793,11/7/2016,Coffee
793,11/7/2016,Coffee
793,11/7/2016,Muffin
793,11/7/2016,Sandwich
793,11/7/2016,Soup
794,11/7/2016,Tea
794,11/7/2016,Coffee
794,11/7/2016,Muffin
795,11/7/2016,Alfajores
796,11/7/2016,Bread
797,11/7/2016,Coffee
797,11/7/2016,Medialuna
798,11/7/2016,Coffee
799,11/7/2016,Coffee
800,11/7/2016,Medialuna
802,11/7/2016,Empanadas
802,11/7/2016,Bread
802,11/7/2016,Scandinavian
803,11/7/2016,Coffee
803,11/7/2016,Tartine
804,11/7/2016,Tea
805,11/7/2016,Scandinavian
806,11/7/2016,Muffin
807,11/7/2016,Scandinavian
807,11/7/2016,Bread
808,11/7/2016,Bread
809,11/7/2016,Coffee
810,11/7/2016,Bread
811,11/7/2016,Bread
812,11/7/2016,Coffee
812,11/7/2016,Coffee
813,11/7/2016,Cookies
813,11/7/2016,Scandinavian
814,11/7/2016,Coffee
814,11/7/2016,Bread
814,11/7/2016,Empanadas
814,11/7/2016,Medialuna
815,11/8/2016,Coffee
815,11/8/2016,Pastry
816,11/8/2016,Bread
817,11/8/2016,Pastry
817,11/8/2016,Tea
818,11/8/2016,Coffee
818,11/8/2016,Coffee
818,11/8/2016,Pastry
819,11/8/2016,Coffee
819,11/8/2016,Bread
820,11/8/2016,Coffee
820,11/8/2016,Keeping It Local
821,11/8/2016,Fudge
822,11/8/2016,NONE
822,11/8/2016,Tartine
822,11/8/2016,Coffee
822,11/8/2016,Coffee
824,11/8/2016,Hot chocolate
824,11/8/2016,Coffee
824,11/8/2016,Pastry
824,11/8/2016,Medialuna
825,11/8/2016,Alfajores
825,11/8/2016,Coffee
826,11/8/2016,Coffee
828,11/8/2016,Coffee
828,11/8/2016,Coffee
828,11/8/2016,Medialuna
829,11/8/2016,Coke
830,11/8/2016,Coffee
830,11/8/2016,Coffee
830,11/8/2016,Alfajores
831,11/8/2016,Muffin
832,11/8/2016,Farm House
832,11/8/2016,Brownie
832,11/8/2016,Fudge
833,11/8/2016,Coffee
833,11/8/2016,Coffee
834,11/8/2016,Tea
834,11/8/2016,Muffin
834,11/8/2016,Farm House
835,11/8/2016,Coffee
835,11/8/2016,Pastry
836,11/8/2016,Pastry
836,11/8/2016,Brownie
837,11/8/2016,Medialuna
838,11/8/2016,Coffee
839,11/8/2016,Pastry
839,11/8/2016,Coffee
839,11/8/2016,Juice
840,11/8/2016,Coffee
840,11/8/2016,Bread
841,11/8/2016,Tea
841,11/8/2016,Coffee
842,11/8/2016,Tea
842,11/8/2016,Alfajores
843,11/8/2016,Alfajores
843,11/8/2016,Coffee
844,11/8/2016,Scandinavian
845,11/8/2016,Pastry
845,11/8/2016,Medialuna
846,11/8/2016,Brownie
847,11/8/2016,Farm House
848,11/8/2016,Coffee
848,11/8/2016,Cookies
849,11/8/2016,Soup
850,11/8/2016,Art Tray
850,11/8/2016,Coffee
850,11/8/2016,Coffee
850,11/8/2016,Brownie
851,11/8/2016,Coffee
852,11/8/2016,Farm House
853,11/8/2016,Soup
853,11/8/2016,Art Tray
853,11/8/2016,Alfajores
853,11/8/2016,Frittata
854,11/8/2016,Sandwich
854,11/8/2016,Coffee
855,11/8/2016,Tea
856,11/8/2016,Farm House
857,11/8/2016,Scandinavian
857,11/8/2016,Muffin
858,11/8/2016,Farm House
859,11/8/2016,Scandinavian
860,11/8/2016,Soup
861,11/8/2016,Hearty & Seasonal
861,11/8/2016,Tea
861,11/8/2016,Bread
862,11/8/2016,Hot chocolate
863,11/8/2016,Coffee
863,11/8/2016,Sandwich
863,11/8/2016,Hearty & Seasonal
864,11/8/2016,Brownie
864,11/8/2016,Hearty & Seasonal
864,11/8/2016,Sandwich
864,11/8/2016,Coffee
865,11/8/2016,Medialuna
865,11/8/2016,Coffee
866,11/8/2016,Coffee
866,11/8/2016,Brownie
866,11/8/2016,Soup
867,11/8/2016,Sandwich
867,11/8/2016,Sandwich
867,11/8/2016,Alfajores
867,11/8/2016,Alfajores
867,11/8/2016,Focaccia
868,11/8/2016,Farm House
868,11/8/2016,Tartine
869,11/8/2016,Bread
870,11/8/2016,Coffee
871,11/8/2016,Hot chocolate
871,11/8/2016,Tea
871,11/8/2016,Muffin
872,11/8/2016,Pastry
873,11/8/2016,Coffee
873,11/8/2016,Brownie
873,11/8/2016,Hearty & Seasonal
873,11/8/2016,Soup
873,11/8/2016,Bowl Nic Pitt
874,11/8/2016,Coffee
875,11/8/2016,Alfajores
875,11/8/2016,Medialuna
875,11/8/2016,Scandinavian
875,11/8/2016,Farm House
876,11/8/2016,Soup
876,11/8/2016,Coffee
877,11/8/2016,Tea
877,11/8/2016,Tea
878,11/8/2016,Coffee
878,11/8/2016,Tea
878,11/8/2016,Cookies
879,11/8/2016,Tea
879,11/8/2016,Muffin
880,11/8/2016,Coffee
880,11/8/2016,Coffee
880,11/8/2016,Brownie
881,11/8/2016,Coffee
882,11/8/2016,Coffee
883,11/8/2016,Coffee
884,11/8/2016,Farm House
885,11/8/2016,Coffee
885,11/8/2016,Bread Pudding
886,11/8/2016,Coffee
886,11/8/2016,Medialuna
887,11/8/2016,Hot chocolate
888,11/8/2016,Coffee
888,11/8/2016,Hot chocolate
888,11/8/2016,Farm House
889,11/9/2016,Pastry
889,11/9/2016,Coffee
890,11/9/2016,Bread
891,11/9/2016,Pastry
891,11/9/2016,Coffee
892,11/9/2016,Coffee
892,11/9/2016,Coffee
893,11/9/2016,Coffee
893,11/9/2016,Pastry
894,11/9/2016,Farm House
895,11/9/2016,Bread
896,11/9/2016,Coffee
896,11/9/2016,Hot chocolate
897,11/9/2016,Bread
898,11/9/2016,Coffee
898,11/9/2016,Focaccia
898,11/9/2016,Coffee
898,11/9/2016,Medialuna
898,11/9/2016,Bread
899,11/9/2016,Coffee
900,11/9/2016,Bread
900,11/9/2016,Keeping It Local
901,11/9/2016,Bread
901,11/9/2016,Coffee
902,11/9/2016,Bread
902,11/9/2016,NONE
903,11/9/2016,Bread
903,11/9/2016,Medialuna
904,11/9/2016,Coffee
905,11/9/2016,Coffee
905,11/9/2016,Coffee
905,11/9/2016,Medialuna
906,11/9/2016,Coffee
906,11/9/2016,Cookies
906,11/9/2016,Tartine
907,11/9/2016,Tea
907,11/9/2016,Bread
908,11/9/2016,Bread
908,11/9/2016,Keeping It Local
908,11/9/2016,Coffee
909,11/9/2016,Coffee
909,11/9/2016,Medialuna
910,11/9/2016,Coffee
910,11/9/2016,Medialuna
911,11/9/2016,Tea
912,11/9/2016,Juice
912,11/9/2016,Coke
912,11/9/2016,Soup
913,11/9/2016,Bread
914,11/9/2016,Brownie
915,11/9/2016,Brownie
915,11/9/2016,Bread
915,11/9/2016,Coffee
916,11/9/2016,Coffee
916,11/9/2016,Pastry
916,11/9/2016,Bread
916,11/9/2016,Hearty & Seasonal
917,11/9/2016,Bread
917,11/9/2016,Coffee
917,11/9/2016,Brownie
918,11/9/2016,Coffee
919,11/9/2016,Bread
919,11/9/2016,Cookies
920,11/9/2016,Fudge
920,11/9/2016,Eggs
921,11/9/2016,Bread
922,11/9/2016,Bread
922,11/9/2016,Muffin
923,11/9/2016,Soup
924,11/9/2016,Coffee
924,11/9/2016,Bread Pudding
925,11/9/2016,Bread
925,11/9/2016,Tartine
926,11/9/2016,Sandwich
926,11/9/2016,Coffee
926,11/9/2016,Fudge
926,11/9/2016,Jam
926,11/9/2016,Bread Pudding
927,11/9/2016,Bread Pudding
927,11/9/2016,Soup
927,11/9/2016,Coffee
928,11/9/2016,Hearty & Seasonal
928,11/9/2016,Bread
929,11/9/2016,Coffee
929,11/9/2016,Coffee
929,11/9/2016,Cookies
930,11/9/2016,Coffee
